cand id	BERTScore_F1	BERTScore_P	BERTScore_R	bert_s+wms	bert_sms	bert_wms	BLEU	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	ROUGE-1	ROUGE-2	ROUGE-L	SentBERT	score
6632	0.8115793	0.8161717	0.8070383	5.60E-06	7.49E-05	4.13E-07	0.03524324	2.22E-06	0.000112724	4.25E-08	0.018636174	0.062079953	0.0054741	0.186851207	0.034843202	0.154589368	2.47E-10	2
6633	0.83029705	0.8317796	0.82881975	1.13E-05	0.000209494	5.94E-07	0.165005512	3.93E-06	0.000220448	6.99E-08	0.018822124	0.078139345	0.004513153	0.308080803	0.030456848	0.22058823	3.27E-10	3
6634	0.8263755	0.84327614	0.8101389	7.01E-06	9.97E-05	4.91E-07	0.024587933	3.00E-06	0.000161973	5.47E-08	0.012603212	0.045365342	0.003421107	0.216606495	0.014545451	0.182741113	1.57E-10	1
6635	0.8408474	0.86193365	0.8207682	1.02E-05	0.000152992	6.84E-07	0.060304316	3.47E-06	0.000182035	6.60E-08	0.019975104	0.074533038	0.005272012	0.244224418	0.019933551	0.182741113	6.24E-10	2
6636	0.84171593	0.840637	0.8427975	2.51E-05	0.000416257	1.51E-06	0.160352841	1.25E-05	0.000841155	1.86E-07	0.02583251	0.109871017	0.006073488	0.309782604	0.049180323	0.190476186	1.55E-09	3
6637	0.83693606	0.8370029	0.83686924	3.28E-05	0.000530638	2.03E-06	0.162600441	8.62E-06	0.000503112	1.48E-07	0.031753689	0.109722564	0.009189512	0.312997343	0.053333328	0.213114749	5.76E-10	3
6638	0.8155979	0.8223243	0.8089806	8.57E-06	0.000140793	5.21E-07	0.063008789	3.06E-06	0.000226496	4.15E-08	0.013428587	0.073668759	0.002440389	0.22435897	0.025806447	0.155963298	1.69E-11	2
6639	0.831527	0.8396922	0.823519	1.26E-05	0.000226732	6.94E-07	0.07288929	4.63E-06	0.000304742	6.92E-08	0.020752794	0.082171507	0.005203495	0.282051278	0.03225806	0.239631332	7.55E-10	2
6640	0.83446825	0.8541721	0.81565297	7.11E-06	0.000118071	4.28E-07	0.024566109	2.69E-06	0.000150639	4.79E-08	0.018976176	0.077608528	0.004623298	0.192170815	0.028673831	0.189054723	7.84E-10	1
6642	0.82391727	0.8345048	0.813595	5.22E-06	0.000103277	2.63E-07	0.029889718	2.36E-06	0.00016627	3.34E-08	0.013130963	0.05859019	0.002920131	0.178694154	0.006920411	0.162679422	3.01E-10	1
6643	0.83728045	0.84252286	0.83210284	2.23E-05	0.000384032	1.29E-06	0.136479428	5.50E-06	0.000360988	8.35E-08	0.019756499	0.088943174	0.004374865	0.313725485	0.033802812	0.202429145	4.83E-10	2
6645	0.83274335	0.83705014	0.82848054	2.00E-05	0.000291314	1.37E-06	0.146293003	6.86E-06	0.000385095	1.22E-07	0.025428152	0.100552191	0.0064304	0.301075264	0.037837833	0.205533592	1.48E-09	3
6646	0.82812625	0.83226794	0.8240255	8.36E-06	0.000142451	4.86E-07	0.114261876	3.23E-06	0.000242919	4.30E-08	0.0178971	0.074692018	0.004270289	0.26086956	0.005464476	0.200743489	3.33E-10	3
6648	0.82442385	0.82452637	0.8243213	1.15E-05	0.000216093	6.05E-07	0.063018774	4.81E-06	0.000344291	6.72E-08	0.017729903	0.086017941	0.003649642	0.2173913	0.012499996	0.170212761	4.35E-10	2
6650	0.80831	0.8152373	0.80149937	7.50E-06	0.000106772	5.16E-07	0.026165169	3.17E-06	0.000228512	4.28E-08	0.014247328	0.073546106	0.002696694	0.159169546	0.006968637	0.152380948	1.14E-10	1
6651	0.83714163	0.8457596	0.8286975	1.47E-05	0.000238859	8.97E-07	0.151189006	4.99E-06	0.000368783	6.71E-08	0.02066893	0.094226922	0.004502148	0.302872058	0.041994746	0.200803208	3.71E-10	3
6652	0.8562895	0.8703998	0.8426294	1.98E-05	0.000220303	1.75E-06	0.144729833	5.88E-06	0.000228907	1.51E-07	0.025224639	0.076399618	0.008319758	0.326530608	0.041055714	0.235807856	1.50E-09	1
6653	0.8266222	0.8296026	0.8236631	1.27E-05	0.000249216	6.44E-07	0.086433923	5.13E-06	0.000377368	6.95E-08	0.018209885	0.094782055	0.003472263	0.225519283	0.011940294	0.135746602	2.36E-10	1
6654	0.8252947	0.82655317	0.82404006	1.62E-05	0.000228044	1.14E-06	0.144214281	7.26E-06	0.000394938	1.34E-07	0.021519513	0.088685517	0.005150129	0.333333329	0.033519548	0.223140491	2.55E-10	1
6655	0.82707685	0.8314034	0.82279515	6.67E-06	0.000120662	3.68E-07	0.128967016	3.34E-06	0.000204981	5.43E-08	0.017436725	0.070611464	0.004301387	0.273901804	0.025974021	0.218749995	3.94E-10	3
6656	0.82118815	0.8342554	0.80852395	5.26E-06	7.97E-05	3.45E-07	0.023011619	2.43E-06	0.000129856	4.53E-08	0.013583141	0.057863665	0.003186378	0.177304961	0.021428568	0.160804016	3.82E-11	0
6657	0.83849674	0.84216714	0.83485836	1.76E-05	0.000321426	9.64E-07	0.169577542	6.70E-06	0.000445415	1.01E-07	0.0254226	0.104040779	0.006198036	0.329999995	0.025125623	0.216216211	8.41E-10	3
6658	0.8299542	0.84337276	0.81695586	1.06E-05	0.000139324	7.85E-07	0.048087632	2.73E-06	0.000161912	4.54E-08	0.011350075	0.058883123	0.002186114	0.184818478	0.006644514	0.138888885	2.10E-10	2
6659	0.8418452	0.854348	0.82970303	1.44E-05	0.000244471	8.46E-07	0.097667927	6.56E-06	0.000486107	8.85E-08	0.020923331	0.09046483	0.004839294	0.304347822	0.024999996	0.181818177	2.18E-10	2
6660	0.8329445	0.8275345	0.83842564	1.45E-05	0.000240326	8.69E-07	0.177618022	7.27E-06	0.0005135	1.03E-07	0.024794237	0.102887498	0.005950239	0.297362105	0.043373489	0.213058414	6.42E-10	1
6661	0.8353542	0.8376744	0.83304685	1.63E-05	0.000318112	8.39E-07	0.142184438	6.36E-06	0.000366338	1.09E-07	0.019605052	0.085097141	0.004444923	0.32258064	0.032432428	0.193050188	4.11E-10	3
6663	0.83210564	0.84542906	0.8191957	7.09E-06	0.000128804	3.90E-07	0.058471741	3.90E-06	0.000220726	6.89E-08	0.020539943	0.077500563	0.0054359	0.253333329	0.026845633	0.206572766	1.03E-09	2
6664	0.83317846	0.84373933	0.82287866	2.01E-05	0.000352156	1.14E-06	0.078029727	7.59E-06	0.000536318	1.07E-07	0.02061967	0.095988047	0.004421977	0.236421721	0.038585205	0.156682023	5.80E-10	2
6665	0.8298155	0.83680403	0.82294273	1.04E-05	0.000173504	6.26E-07	0.083421252	2.38E-06	0.000177459	3.18E-08	0.017132244	0.07826824	0.003749826	0.286624199	0.025641021	0.203703699	3.22E-10	2
6666	0.8340662	0.84529567	0.82313126	1.45E-05	0.000242942	8.63E-07	0.08339393	4.88E-06	0.000365925	6.49E-08	0.019800939	0.089418749	0.00437356	0.244648314	0.018461534	0.184210522	7.13E-10	2
6667	0.8156112	0.83243734	0.79945177	6.21E-06	8.05E-05	4.69E-07	0.022317667	1.50E-06	8.27E-05	2.71E-08	0.01161333	0.04974796	0.002669197	0.172043007	0	0.132653058	1.39E-10	1
6668	0.8362911	0.8608596	0.81308603	8.85E-06	0.000112025	6.95E-07	0.009341649	3.20E-06	0.000152774	6.63E-08	0.017839801	0.0670137	0.004738638	0.17490494	0.015325667	0.1761658	9.82E-10	1
6669	0.82384527	0.82977784	0.817997	9.34E-06	0.000195514	4.45E-07	0.064559605	3.55E-06	0.000270119	4.67E-08	0.014352349	0.075227813	0.002682098	0.227848097	0.031847129	0.144796376	9.75E-11	3
6672	0.82990193	0.8297677	0.83003634	1.51E-05	0.000206317	1.08E-06	0.143319334	5.73E-06	0.000253481	1.28E-07	0.020899759	0.078201184	0.005532722	0.293193712	0.026315785	0.224899594	3.18E-10	3
6673	0.8167196	0.83316123	0.8009144	5.52E-06	6.76E-05	4.39E-07	0.003627278	1.11E-06	4.14E-05	2.85E-08	0.012772922	0.045039369	0.003462276	0.173913041	0.039840635	0.145251394	8.21E-11	0
6675	0.8177363	0.8185784	0.8168959	6.37E-06	0.000124429	3.12E-07	0.060389683	3.75E-06	0.000279165	4.94E-08	0.019464983	0.094299851	0.00396953	0.221498367	0.045901635	0.178571424	1.93E-10	2
6677	0.83604056	0.836691	0.8353911	1.06E-05	0.000186277	6.01E-07	0.161515043	5.52E-06	0.000403458	7.56E-08	0.02566012	0.106684004	0.006163815	0.292428193	0.04724409	0.193050188	8.75E-10	3
6678	0.8198157	0.8204496	0.81918275	9.56E-06	0.000152326	5.91E-07	0.071252185	3.86E-06	0.000227732	6.50E-08	0.019153998	0.082991289	0.004395615	0.230529591	0.031347958	0.153846149	4.88E-10	2
6679	0.82578635	0.8232513	0.8283371	1.13E-05	0.000193166	6.56E-07	0.128211429	5.63E-06	0.000380181	8.33E-08	0.019155788	0.086311237	0.004245398	0.276056333	0.028328607	0.186991865	5.12E-10	2
6680	0.8287691	0.8298581	0.82768285	1.43E-05	0.00020102	1.02E-06	0.149954882	6.10E-06	0.000419341	8.87E-08	0.023211819	0.099236317	0.005419512	0.26535626	0.034567896	0.153284667	2.76E-10	3
6681	0.83112895	0.8357504	0.8265584	1.35E-05	0.000252684	7.25E-07	0.096317438	5.08E-06	0.000354574	7.27E-08	0.019318811	0.092000234	0.004040286	0.272189344	0.023809519	0.232365141	1.47E-09	2
6682	0.8357146	0.8354435	0.8359859	1.17E-05	0.000217307	6.29E-07	0.158440251	5.70E-06	0.000509252	6.37E-08	0.018933627	0.101277572	0.003536479	0.276381905	0.03535353	0.175572514	6.54E-10	3
6683	0.8335856	0.8419533	0.82538265	8.05E-06	0.000106503	5.93E-07	0.125639719	4.08E-06	0.000176571	9.34E-08	0.016444774	0.057810934	0.004575354	0.275659819	0.06489675	0.219409278	3.61E-10	1
6686	0.82582	0.8438755	0.8085211	5.57E-06	0.000112738	2.75E-07	0.033505206	1.92E-06	0.000145999	2.53E-08	0.012664792	0.057230644	0.002794442	0.156996583	0.006872848	0.12935323	5.53E-10	3
6692	0.8295514	0.8368595	0.8223699	1.51E-05	0.000227671	1.00E-06	0.088872606	3.40E-06	0.000209981	5.51E-08	0.015701331	0.07074678	0.003478322	0.236363632	0.042682922	0.149779731	5.31E-11	2
6693	0.8320581	0.83922297	0.82501435	1.43E-05	0.000231502	8.71E-07	0.093477562	2.24E-06	0.000168846	2.96E-08	0.016436621	0.080927939	0.00333831	0.21114369	0.023598815	0.140969159	1.74E-10	2
6694	0.8399943	0.8415322	0.8384622	2.02E-05	0.000394396	1.03E-06	0.13905591	6.15E-06	0.000461528	8.21E-08	0.025925035	0.101682422	0.006572476	0.274193543	0.027027022	0.182509501	4.36E-10	3
6696	0.81958133	0.81138384	0.82794625	1.38E-05	0.000248952	7.63E-07	0.146939376	6.62E-06	0.000524445	8.36E-08	0.023629586	0.109993312	0.005076286	0.269230764	0.019323667	0.183673464	7.72E-10	3
6697	0.84087104	0.8567455	0.82557416	1.20E-05	0.000202653	7.06E-07	0.081886085	4.05E-06	0.000283262	5.78E-08	0.020428948	0.080672207	0.005153713	0.259493666	0.038216556	0.197183094	1.56E-09	2
6700	0.83969665	0.8504457	0.829216	9.10E-06	0.000152783	5.35E-07	0.09561113	4.67E-06	0.000316162	6.90E-08	0.018834779	0.078959289	0.004478181	0.317460313	0.038338654	0.252252248	2.36E-10	2
6701	0.83919394	0.8440757	0.83436835	2.13E-05	0.00035933	1.25E-06	0.165903003	9.17E-06	0.000653747	1.29E-07	0.027208376	0.098428048	0.007477592	0.313315922	0.031496058	0.220532314	4.60E-10	3
6703	0.833179	0.8477445	0.81910557	1.25E-05	0.000175131	8.92E-07	0.017645325	3.03E-06	0.000169576	5.39E-08	0.017918422	0.082756871	0.003853191	0.145985398	0.02205882	0.101010097	6.13E-10	1
6704	0.82258624	0.8254762	0.8197164	1.52E-05	0.000229263	1.00E-06	0.091229864	3.99E-06	0.000237117	6.72E-08	0.017772707	0.083450756	0.003768582	0.231003035	0.018348619	0.130434778	3.36E-10	2
6705	0.8296674	0.83014613	0.82918924	1.48E-05	0.000213049	1.02E-06	0.14961826	4.26E-06	0.000241896	7.46E-08	0.020991755	0.08760408	0.005012578	0.270270265	0.022624429	0.197802193	3.24E-10	3
6706	0.8364585	0.8379667	0.8349557	1.65E-05	0.000267671	1.01E-06	0.128106039	6.94E-06	0.000468155	1.03E-07	0.022127131	0.090622331	0.005378244	0.30813953	0.023391808	0.19008264	1.25E-09	2
6707	0.8416069	0.8480476	0.8352632	2.69E-05	0.000430427	1.66E-06	0.138957408	6.91E-06	0.000450062	1.06E-07	0.02298973	0.100230622	0.005273116	0.3054755	0.046376807	0.204918028	6.91E-10	3
6709	0.8405125	0.84639716	0.83470917	1.79E-05	0.000312197	1.02E-06	0.142526342	8.11E-06	0.000543359	1.21E-07	0.024325522	0.101442627	0.005811499	0.319999995	0.051724133	0.243697474	1.85E-09	2
6711	0.83702177	0.85369486	0.82098746	1.29E-05	0.000189084	8.84E-07	0.054686271	3.75E-06	0.000197953	7.12E-08	0.017593857	0.068715277	0.004470172	0.206666663	0.020134224	0.166666662	3.06E-10	2
6712	0.84355	0.85143787	0.83580685	1.98E-05	0.000270883	1.44E-06	0.127801071	5.41E-06	0.000231465	1.26E-07	0.020732315	0.070570315	0.006012125	0.310734458	0.028409086	0.215999995	8.32E-10	3
6716	0.83145386	0.82628345	0.8366895	1.87E-05	0.00031031	1.12E-06	0.171470279	6.53E-06	0.000329575	1.29E-07	0.023946243	0.094166779	0.006087713	0.293269226	0.038647338	0.204379557	5.29E-10	3
6717	0.83540976	0.8437401	0.8272424	1.76E-05	0.000287812	1.07E-06	0.125732244	6.20E-06	0.00039056	9.86E-08	0.021441786	0.093480224	0.0049081	0.296089381	0.022471905	0.183266927	3.15E-10	2
6718	0.81962645	0.8254375	0.81389666	1.23E-05	0.000217272	7.01E-07	0.039631174	3.92E-06	0.000348403	4.41E-08	0.018806868	0.094762238	0.003718724	0.184818478	0.013289032	0.128440363	4.01E-10	1
6721	0.8251384	0.82679164	0.8234917	6.80E-06	0.000146295	3.14E-07	0.107268978	4.69E-06	0.000395348	5.56E-08	0.016944125	0.085949225	0.003312786	0.245810051	0.016853928	0.173160169	2.19E-10	2
6723	0.82357883	0.83736706	0.81023735	6.64E-06	9.93E-05	4.43E-07	0.05143106	3.50E-06	0.000223055	5.49E-08	0.017030213	0.07353371	0.003933232	0.247491635	0.020202016	0.174757278	7.78E-11	1
6726	0.83223355	0.83672905	0.8277861	1.40E-05	0.000214601	9.19E-07	0.092877646	6.01E-06	0.000296191	1.22E-07	0.018270864	0.074130464	0.004478392	0.233846149	0.049535599	0.183406109	7.39E-10	3
6727	0.834991	0.83512914	0.8348529	1.77E-05	0.000334142	9.38E-07	0.157785683	8.17E-06	0.000745881	8.95E-08	0.020993902	0.112824451	0.003906457	0.338709673	0.032432428	0.230158725	3.15E-10	3
6728	0.8199823	0.8213042	0.8186646	7.74E-06	0.000119734	4.97E-07	0.060369952	1.46E-06	9.28E-05	2.31E-08	0.012434197	0.054235911	0.002849457	0.211838002	0.018808773	0.171673815	1.48E-10	2
6730	0.8322591	0.8441345	0.8207133	1.00E-05	0.000167277	5.98E-07	0.106373349	4.71E-06	0.000373141	5.93E-08	0.018585032	0.080830656	0.004262107	0.31481481	0.031055896	0.198198194	5.95E-10	2
6732	0.8278793	0.8278491	0.8279095	1.06E-05	0.000196044	5.68E-07	0.128498752	5.87E-06	0.000591276	5.83E-08	0.022132434	0.110013665	0.004428994	0.272251304	0.026315785	0.176923072	4.86E-10	2
6733	0.84206235	0.83937705	0.8447648	2.43E-05	0.000358382	1.63E-06	0.197762748	9.54E-06	0.00056743	1.60E-07	0.030338002	0.102694161	0.008922823	0.346793344	0.033412883	0.230769226	8.28E-10	3
6735	0.8247169	0.8284308	0.8210364	8.94E-06	0.00013295	5.99E-07	0.132830352	3.22E-06	0.000146986	7.05E-08	0.01738734	0.060701339	0.004963323	0.310626698	0.016438351	0.220472436	6.42E-10	3
6736	0.83721447	0.8521567	0.82278717	1.48E-05	0.000234415	9.28E-07	0.064786158	4.18E-06	0.000263426	6.64E-08	0.021564622	0.083502542	0.005568609	0.262295078	0.026402636	0.186915884	6.47E-10	2
6738	0.8233823	0.8240725	0.8226933	1.12E-05	0.000189124	6.54E-07	0.040135137	3.07E-06	0.000219276	4.29E-08	0.015102436	0.070003739	0.003223926	0.205479448	0.020689651	0.167441856	1.58E-10	1
6739	0.8226572	0.8255643	0.8197705	9.41E-06	0.000139847	6.26E-07	0.110206908	3.11E-06	0.000140013	6.89E-08	0.022221876	0.081111022	0.006063161	0.244318177	0.017142852	0.168776367	3.26E-10	1
6740	0.82932377	0.8345953	0.8241183	1.14E-05	0.000163713	7.83E-07	0.130861535	4.68E-06	0.000248025	8.81E-08	0.017861404	0.072849682	0.004346945	0.279329604	0.022471905	0.209677415	3.80E-10	3
6741	0.83858186	0.84136826	0.83581376	1.43E-05	0.000221705	9.07E-07	0.178453903	6.38E-06	0.000358351	1.13E-07	0.023735613	0.08790685	0.00637624	0.309927356	0.053527976	0.216417906	1.44E-09	3
6743	0.82210845	0.835119	0.80949706	7.38E-06	0.000144532	3.77E-07	0.031100215	3.36E-06	0.000254661	4.42E-08	0.014035168	0.060779062	0.003221406	0.207885301	0.021660646	0.170854268	1.70E-10	1
6744	0.8151374	0.81103456	0.81928176	1.49E-05	0.000229378	9.64E-07	0.142435908	2.86E-06	0.000194479	4.21E-08	0.015917289	0.075192148	0.003309549	0.278846149	0.038647338	0.191666662	3.25E-10	2
6745	0.82498384	0.8265089	0.8234645	1.02E-05	0.000156747	6.53E-07	0.079517752	4.63E-06	0.000328698	6.51E-08	0.01811228	0.078683791	0.004142577	0.282051278	0.03225806	0.197309413	9.57E-10	2
6748	0.82511103	0.82244635	0.82779294	1.67E-05	0.000254557	1.10E-06	0.165463525	6.56E-06	0.000440849	9.76E-08	0.024424479	0.095511867	0.006229737	0.330666662	0.037533507	0.232558135	5.33E-10	3
6749	0.83200914	0.84857124	0.8160811	1.15E-05	0.000219295	6.02E-07	0.074582772	5.75E-06	0.000447098	7.41E-08	0.022564545	0.101767381	0.005002675	0.282958195	0.025889963	0.212560382	6.49E-10	2
6751	0.8229601	0.82130945	0.8246174	1.55E-05	0.000245363	9.71E-07	0.178478736	4.60E-06	0.000355113	5.96E-08	0.022665259	0.095821289	0.00534884	0.293023251	0.032710275	0.200743489	2.83E-10	3
6752	0.8185736	0.8188759	0.8182715	9.92E-06	0.000160709	6.09E-07	0.099681428	4.43E-06	0.000342786	5.72E-08	0.020863072	0.095422051	0.004553574	0.229946519	0.005376339	0.178294569	1.00E-09	2
6753	0.8241452	0.83582234	0.81278986	8.52E-06	0.000111335	6.49E-07	0.013087445	2.37E-06	0.000130726	4.29E-08	0.01242132	0.057121752	0.00265666	0.16356877	0.01498127	0.13903743	1.35E-10	1
6755	0.82827437	0.8350672	0.821591	1.14E-05	0.000170267	7.65E-07	0.058182901	3.70E-06	0.000176419	7.65E-08	0.019185268	0.07166834	0.005094642	0.214983709	0.032786881	0.182648398	7.22E-10	3
6756	0.82177985	0.8292398	0.81445295	8.84E-06	0.000160744	4.84E-07	0.063541476	2.71E-06	0.000224834	3.27E-08	0.015727354	0.080668129	0.003064985	0.255737701	0.033003296	0.206896548	5.93E-11	1
6757	0.8378892	0.8394361	0.836348	2.27E-05	0.00036368	1.41E-06	0.132327071	6.42E-06	0.000350317	1.18E-07	0.027154387	0.099295436	0.007421828	0.292134827	0.0338983	0.188976373	8.35E-10	2
6758	0.82486516	0.8213395	0.82842124	1.30E-05	0.000246903	6.81E-07	0.112799265	4.15E-06	0.000405012	4.26E-08	0.018198531	0.098172917	0.003307724	0.285714281	0.029325508	0.149999995	9.29E-11	3
6760	0.8170288	0.8114312	0.82270414	8.01E-06	0.000148775	4.28E-07	0.113152208	3.49E-06	0.000255892	4.76E-08	0.020190678	0.088940163	0.004581751	0.209973748	0.026385219	0.169741692	1.13E-10	3
6762	0.83317244	0.8298463	0.8365253	1.56E-05	0.000266591	9.00E-07	0.171919712	6.59E-06	0.000531491	8.16E-08	0.023274239	0.104508264	0.005160208	0.312655082	0.009975057	0.181818177	3.14E-10	3
6763	0.83303154	0.8493275	0.8173491	9.81E-06	0.000113132	8.40E-07	0.086579993	3.70E-06	0.000172224	7.90E-08	0.01792078	0.070940259	0.004513536	0.260869561	0.024999996	0.190045245	4.58E-10	2
6764	0.82842195	0.8284131	0.8284308	1.57E-05	0.000326844	7.57E-07	0.120738994	7.67E-06	0.000543544	1.08E-07	0.025309724	0.112698363	0.005682799	0.293948122	0.034782604	0.174273854	2.01E-10	3
6765	0.84753793	0.85313344	0.8420154	2.38E-05	0.000423013	1.34E-06	0.117556491	8.41E-06	0.000451723	1.56E-07	0.027404324	0.100861901	0.007380692	0.311377241	0.036144574	0.230769226	1.45E-09	3
6767	0.83753186	0.8456337	0.82958376	1.72E-05	0.000244964	1.21E-06	0.125038025	4.84E-06	0.000312196	7.52E-08	0.018015026	0.076211833	0.004254659	0.29912023	0.02949852	0.197424888	3.74E-10	2
6770	0.8328241	0.8399379	0.82582974	1.51E-05	0.00021161	1.07E-06	0.166423938	4.88E-06	0.000235784	1.01E-07	0.023523314	0.07692367	0.00718567	0.336956517	0.054644804	0.254098356	1.01E-09	2
6771	0.830972	0.8312855	0.83065873	1.86E-05	0.000364623	9.48E-07	0.140375799	4.94E-06	0.000379574	6.43E-08	0.019788305	0.089006008	0.004383757	0.322766566	0.023188401	0.247011947	6.35E-10	2
6772	0.8231822	0.8261095	0.8202755	1.51E-05	0.000220137	1.01E-06	0.129391072	4.45E-06	0.0002542	7.78E-08	0.01823164	0.081796449	0.004043213	0.273504269	0.045845267	0.186234813	2.56E-10	1
6773	0.82519007	0.8380191	0.81274796	1.07E-05	0.000190462	6.04E-07	0.055948203	3.08E-06	0.000203184	4.66E-08	0.019379017	0.087853233	0.004266436	0.259999996	0.013422815	0.131979692	1.14E-10	1
6775	0.8316888	0.84407973	0.8196565	6.07E-06	9.89E-05	3.68E-07	0.079499564	2.65E-06	0.000149371	4.70E-08	0.016035408	0.065865487	0.003885194	0.235294113	0.031152643	0.199134195	2.63E-10	2
6779	0.82508385	0.8250863	0.8250812	1.61E-05	0.000216613	1.19E-06	0.148680247	3.73E-06	0.000184286	7.54E-08	0.018688343	0.071370637	0.004856117	0.272493568	0.02067183	0.178438657	5.02E-10	3
6780	0.8182742	0.81465065	0.8219302	1.10E-05	0.00019568	6.22E-07	0.148439117	3.76E-06	0.000220179	6.41E-08	0.023832802	0.084132082	0.006705415	0.284960417	0.026525194	0.208494204	4.98E-10	3
6781	0.8298383	0.82546604	0.83425707	1.23E-05	0.000198507	7.62E-07	0.18209203	5.82E-06	0.000368345	9.18E-08	0.02244674	0.093551661	0.005336261	0.314769971	0.029197075	0.234042548	2.17E-10	2
6783	0.82293296	0.82435113	0.8215197	6.18E-06	9.73E-05	3.90E-07	0.091984277	3.62E-06	0.000296725	4.41E-08	0.017416931	0.08886551	0.003399797	0.251497001	0.030120477	0.13793103	9.56E-11	2
6786	0.8354029	0.83442926	0.8363788	1.83E-05	0.000344241	9.74E-07	0.177031095	6.59E-06	0.000483389	8.99E-08	0.02317788	0.095340571	0.005632158	0.286419748	0.034739449	0.183098587	4.18E-10	1
6787	0.82302064	0.8355843	0.81082916	9.03E-06	0.000186545	4.37E-07	0.055227237	3.21E-06	0.000261246	3.95E-08	0.015703697	0.074334207	0.003307234	0.22435897	0.019354834	0.152466363	2.11E-10	2
6789	0.8332593	0.84483856	0.821993	1.12E-05	0.000212152	5.92E-07	0.125801704	4.85E-06	0.000424926	5.54E-08	0.017473222	0.092510482	0.00330031	0.294617559	0.034188029	0.171171167	2.19E-10	3
6791	0.82680476	0.83364904	0.82007194	1.08E-05	0.000197236	5.92E-07	0.118713711	4.11E-06	0.000299292	5.64E-08	0.016559319	0.074512569	0.00367246	0.243243238	0.021739126	0.16450216	2.66E-10	2
6792	0.8307283	0.83750993	0.82405555	1.39E-05	0.000263823	7.21E-07	0.098348007	6.80E-06	0.00044493	1.04E-07	0.025724499	0.103489558	0.006390131	0.276923072	0.037151698	0.186666662	2.41E-10	2
6798	0.83881545	0.84550357	0.83223236	1.40E-05	0.000233195	8.37E-07	0.140506902	5.29E-06	0.00037225	7.53E-08	0.019941044	0.095390297	0.004160244	0.26598465	0.035989712	0.181102357	1.24E-09	3
6799	0.81897014	0.8360777	0.80254877	6.72E-06	9.31E-05	4.65E-07	0.008064239	1.25E-06	8.37E-05	1.87E-08	0.009723485	0.04698687	0.00199379	0.129277563	0	0.107526879	6.03E-11	3
6800	0.8303616	0.8298041	0.83092	1.79E-05	0.000279103	1.15E-06	0.129403249	5.00E-06	0.00033903	7.22E-08	0.019788683	0.092143227	0.004143932	0.276243089	0.016666662	0.21951219	2.24E-10	3
6802	0.81806964	0.8181888	0.81795055	1.05E-05	0.000204917	5.39E-07	0.088979102	4.40E-06	0.000318021	6.08E-08	0.018122888	0.084327138	0.00388306	0.233918124	0.023529407	0.183333329	3.22E-10	2
6804	0.8275984	0.82979	0.82541835	1.11E-05	0.000219911	5.58E-07	0.126227025	4.67E-06	0.000419796	5.20E-08	0.020159456	0.10533642	0.003857272	0.258064511	0.016216211	0.141176466	7.07E-10	3
6805	0.8287983	0.8307791	0.82682693	1.60E-05	0.000253065	1.01E-06	0.164686307	6.62E-06	0.000366926	1.19E-07	0.025886402	0.091159944	0.007348111	0.29523809	0.033492818	0.228782283	4.15E-10	3
